IIN	Type	Name	Length
533556	Mastercard	SURUGA CARD CO. LTD.	16
533557	Mastercard	SURUGA CARD CO. LTD.	16
533558	Mastercard	SURUGA CARD CO. LTD.	16
533559	Mastercard	SURUGA CARD CO. LTD.	16
533560	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533561	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533562	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533563	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533564	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533565	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533566	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533567	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533568	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533569	Mastercard	KINKI SHINKIN CREDIT SERVICE CO., LTD.	16
533570	Mastercard	HOKKOKU CREDIT SERVICE CO., LTD.	16
533590	Mastercard	GUNGIN CARD CO., LTD.	16
533591	Mastercard	GUNGIN CARD CO., LTD.	16
533600	Mastercard	MIEGIN CARD CO., LTD.	16
533610	Mastercard	CHUGOKU SHINKIN CREDIT SERVICE CO., LTD.	16
533620	Mastercard	SHIKOKU SHINKIN CREDIT SERVICE CO., LTD.	16
533630	Mastercard	KANSAI CREDIT SERVICE CO., LTD.	16
533640	Mastercard	SUMISHIN CARD CO., LTD.	16
533650	Mastercard	ASAHI CARD CO., LTD.	16
533651	Mastercard	ASAHI CARD CO., LTD.	16
533660	Mastercard	TOHOKU SHINKIN BANK CREDIT SERVICE CO., LTD.	16
533670	Mastercard	GOGIN CREDIT SERVICE CO., LTD.	16
533680	Mastercard	KYUSHU SHINKIN CARD CO., LTD.	16
533690	Mastercard	CHUBU SHINKIN BANK CREDIT SERVICE CO., LTD.	16
533700	Mastercard	DAIWA FINANCE CO., LTD.	16
533710	Mastercard	SUMISEI CARD SERVICE CO., LTD.	16
533720	Mastercard	KEIYOGIN CARD CO., LTD.	16
533730	Mastercard	BIWAGIN CARD CO., LTD.	16
533800	Mastercard	NATIONAL BANK OF COMMERCE	16
533850	Mastercard	BANK OF AMERICA, N.A.	16
533851	Mastercard	BANK OF AMERICA, N.A.	16
533856	Mastercard	BANK OF AMERICA, N.A.	16
533883	Mastercard	NEWCASTLE BUILDING SOCIETY	16
533910	Mastercard	FIRST TENNESSEE BANK, N.A.	16
533997	Mastercard	NEWCASTLE BUILDING SOCIETY	16
534106	Mastercard	NEWCASTLE BUILDING SOCIETY	16
534111	Mastercard	EUROPAY FRANCE, S.A.	16
534200	Mastercard	BANK OF AMERICA, N.A.	16
534201	Mastercard	BANK OF AMERICA, N.A.	16
534203	Mastercard	BANK OF AMERICA, N.A.	16
534205	Mastercard	BANK OF AMERICA, N.A.	16
534208	Mastercard	BANK OF AMERICA, N.A.	16
534209	Mastercard	BANK OF AMERICA, N.A.	16
534210	Mastercard	BANK OF AMERICA, N.A.	16
534211	Mastercard	BANK OF AMERICA, N.A.	16
534213	Mastercard	BANK OF AMERICA, N.A.	16
534216	Mastercard	BANK OF AMERICA, N.A.	16
534218	Mastercard	BANK OF AMERICA, N.A.	16
534220	Mastercard	BANK OF AMERICA, N.A.	16
534221	Mastercard	BANK OF AMERICA, N.A.	16
534222	Mastercard	BANK OF AMERICA, N.A.	16
534224	Mastercard	BANK OF AMERICA, N.A.	16
534225	Mastercard	BANK OF AMERICA, N.A.	16
534230	Mastercard	BANK OF AMERICA, N.A.	16
534231	Mastercard	BANK OF AMERICA, N.A.	16
534232	Mastercard	BANK OF AMERICA, N.A.	16
534234	Mastercard	BANK OF AMERICA, N.A.	16
534235	Mastercard	BANK OF AMERICA, N.A.	16
534248	Mastercard	HSBC BANK USA, N.A.	16
534288	Mastercard	BANK OF AMERICA, N.A.	16
534361	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
534710	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534711	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534712	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534713	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534714	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534715	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534716	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534717	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534718	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534719	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534762	Mastercard	MONEY CARD ASSOCIATION PR LEAGUE, INC	16
534764	Mastercard	WESTERNBANK PUERTO RICO	16
534765	Mastercard	MONEY CARD ASSOCIATION PR LEAGUE, INC	16
534766	Mastercard	MONEY CARD ASSOCIATION PR LEAGUE, INC	16
534800	Mastercard	NATIONAL CITY BANK, KENTUCKY	16
534810	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534811	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534812	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534813	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534814	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534815	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534816	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534817	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534818	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534819	Mastercard	JP MORGAN CHASE BANK, N.A.	16
534910	Mastercard	ABSA BANK LIMITED	16
534911	Mastercard	ABSA BANK LIMITED	16
534913	Mastercard	KOCBANK A.S.	16
534914	Mastercard	NATIONAL CITY BANK OF MICHIGAN/ILLINOIS	16
534915	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
534916	Mastercard	UNIBANCO-UNIAO DE BANCOS BRASILEIROS, S.A.	16
534919	Mastercard	NATIONAL CITY BANK OF MICHIGAN/ILLINOIS	16
534947	Mastercard	NEWCASTLE BUILDING SOCIETY	16
534980	Mastercard	NATIONAL CITY BANK	16
534981	Mastercard	NATIONAL CITY BANK	16
534983	Mastercard	NATIONAL CITY BANK	16
535000	Mastercard	KEYBANK N.A.	16
535001	Mastercard	KEYBANK N.A.	16
535002	Mastercard	KEYBANK N.A.	16
535003	Mastercard	KEYBANK N.A.	16
535004	Mastercard	KEYBANK N.A.	16
535005	Mastercard	KEYBANK N.A.	16
535006	Mastercard	KEYBANK N.A.	16
535007	Mastercard	KEYBANK N.A.	16
535008	Mastercard	KEYBANK N.A.	16
535009	Mastercard	KEYBANK N.A.	16
535100	Mastercard	BANK OF AMERICA, N.A.	16
535101	Mastercard	BANK OF AMERICA, N.A.	16
535102	Mastercard	BANK OF AMERICA, N.A.	16
535103	Mastercard	BANK OF AMERICA, N.A.	16
535104	Mastercard	BANK OF AMERICA, N.A.	16
535105	Mastercard	BANK OF AMERICA, N.A.	16
535106	Mastercard	BANK OF AMERICA, N.A.	16
535107	Mastercard	BANK OF AMERICA, N.A.	16
535108	Mastercard	BANK OF AMERICA, N.A.	16
535109	Mastercard	BANK OF AMERICA, N.A.	16
535310	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535311	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535312	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535316	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535317	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535318	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535319	Mastercard	COMMONWEALTH BANK OF AUSTRALIA	16
535328	Mastercard	OP-KOTIPANKKI OY	16
535329	Mastercard	OP-KOTIPANKKI OY	16
535910	Mastercard	AGRICULTURAL BANK OF CHINA	16
535911	Mastercard	AGRICULTURAL BANK OF CHINA	16
535912	Mastercard	AGRICULTURAL BANK OF CHINA	16
535913	Mastercard	AGRICULTURAL BANK OF CHINA	16
535914	Mastercard	AGRICULTURAL BANK OF CHINA	16
535915	Mastercard	AGRICULTURAL BANK OF CHINA	16
535916	Mastercard	AGRICULTURAL BANK OF CHINA	16
535917	Mastercard	AGRICULTURAL BANK OF CHINA	16
535918	Mastercard	AGRICULTURAL BANK OF CHINA	16
535919	Mastercard	AGRICULTURAL BANK OF CHINA	16
535970	Mastercard	KEYBANK N.A.	16
535971	Mastercard	KEYBANK N.A.	16
535972	Mastercard	KEYBANK N.A.	16
535973	Mastercard	KEYBANK N.A.	16
535974	Mastercard	KEYBANK N.A.	16
535975	Mastercard	KEYBANK N.A.	16
535976	Mastercard	KEYBANK N.A.	16
535977	Mastercard	KEYBANK N.A.	16
535978	Mastercard	KEYBANK N.A.	16
535979	Mastercard	KEYBANK N.A.	16
536218	Mastercard	CITIBANK USA, N.A.	16
536219	Mastercard	CITIBANK USA, N.A.	16
536220	Mastercard	CITIBANK USA, N.A.	16
536221	Mastercard	CITIBANK USA, N.A.	16
536222	Mastercard	CITIBANK USA, N.A.	16
536223	Mastercard	CITIBANK USA, N.A.	16
536224	Mastercard	CITIBANK USA, N.A.	16
536225	Mastercard	CITIBANK USA, N.A.	16
536226	Mastercard	CITIBANK USA, N.A.	16
536227	Mastercard	CITIBANK USA, N.A.	16
536228	Mastercard	CITIBANK USA, N.A.	16
536229	Mastercard	CITIBANK USA, N.A.	16
536250	Mastercard	JP MORGAN CHASE BANK, N.A.	16
536352	Mastercard	BANCO ITAU S.A.	16
536358	Mastercard	BANCO ITAU S.A.	16
536367	Mastercard	BANCO ITAU S.A.	16
536371	Mastercard	BANCO ITAU S.A.	16
536377	Mastercard	BANCO ITAU S.A.	16
536380	Mastercard	BANCO ITAU S.A.	16
536381	Mastercard	BANCO ITAU S.A.	16
536382	Mastercard	BANCO ITAU S.A.	16
536391	Mastercard	BANCO ITAU S.A.	16
536452	Mastercard	BANCO ITAU S.A.	16
536458	Mastercard	BANCO ITAU S.A.	16
536467	Mastercard	BANCO ITAU S.A.	16
536471	Mastercard	BANCO ITAU S.A.	16
536477	Mastercard	BANCO ITAU S.A.	16
536480	Mastercard	BANCO ITAU S.A.	16
536481	Mastercard	BANCO ITAU S.A.	16
536482	Mastercard	BANCO ITAU S.A.	16
536491	Mastercard	BANCO ITAU S.A.	16
536552	Mastercard	BANCO ITAU S.A.	16
536558	Mastercard	BANCO ITAU S.A.	16
536567	Mastercard	BANCO ITAU S.A.	16
536568	Mastercard	NEWCASTLE BUILDING SOCIETY	16
536571	Mastercard	BANCO ITAU S.A.	16
536577	Mastercard	BANCO ITAU S.A.	16
536580	Mastercard	BANCO ITAU S.A.	16
536581	Mastercard	BANCO ITAU S.A.	16
536582	Mastercard	BANCO ITAU S.A.	16
536591	Mastercard	BANCO ITAU S.A.	16
536960	Mastercard	CREDIT UNION CARD SERVICES, INC	16
536990	Mastercard	JP MORGAN CHASE BANK, N.A.	16
536991	Mastercard	JP MORGAN CHASE BANK, N.A.	16
536992	Mastercard	JP MORGAN CHASE BANK, N.A.	16
536993	Mastercard	JP MORGAN CHASE BANK, N.A.	16
536994	Mastercard	JP MORGAN CHASE BANK, N.A.	16
537620	Mastercard	BC CARD CO., LTD.	16
537703	Mastercard	BC CARD CO., LTD.	16
537706	Mastercard	BC CARD CO., LTD.	16
537711	Mastercard	BC CARD CO., LTD.	16
537712	Mastercard	BC CARD CO., LTD.	16
537720	Mastercard	BC CARD CO., LTD.	16
537721	Mastercard	BC CARD CO., LTD.	16
537722	Mastercard	BC CARD CO., LTD.	16
537723	Mastercard	BC CARD CO., LTD.	16
537724	Mastercard	BC CARD CO., LTD.	16
537725	Mastercard	BC CARD CO., LTD.	16
537727	Mastercard	BC CARD CO., LTD.	16
537731	Mastercard	BC CARD CO., LTD.	16
537732	Mastercard	BC CARD CO., LTD.	16
537733	Mastercard	BC CARD CO., LTD.	16
537736	Mastercard	BC CARD CO., LTD.	16
537739	Mastercard	BC CARD CO., LTD.	16
537900	Mastercard	BANK OF LOUISIANA	16
537901	Mastercard	BANK OF LOUISIANA	16
537902	Mastercard	BANK OF LOUISIANA	16
538393	Mastercard	RBTT BANK JAMAICA LIMITED	16
538676	Mastercard	NEWCASTLE BUILDING SOCIETY	16
538720	Mastercard	BC CARD CO., LTD.	16
538803	Mastercard	BC CARD CO., LTD.	16
538806	Mastercard	BC CARD CO., LTD.	16
538811	Mastercard	BC CARD CO., LTD.	16
538812	Mastercard	BC CARD CO., LTD.	16
538820	Mastercard	BC CARD CO., LTD.	16
538821	Mastercard	BC CARD CO., LTD.	16
538822	Mastercard	BC CARD CO., LTD.	16
538823	Mastercard	BC CARD CO., LTD.	16
538824	Mastercard	BC CARD CO., LTD.	16
538825	Mastercard	BC CARD CO., LTD.	16
538827	Mastercard	BC CARD CO., LTD.	16
538831	Mastercard	BC CARD CO., LTD.	16
538832	Mastercard	BC CARD CO., LTD.	16
538833	Mastercard	BC CARD CO., LTD.	16
538836	Mastercard	BC CARD CO., LTD.	16
538839	Mastercard	BC CARD CO., LTD.	16
539000	Mastercard	CREDICARD, S.A.	16
539001	Mastercard	CREDICARD, S.A.	16
539002	Mastercard	CREDICARD, S.A.	16
539003	Mastercard	CREDICARD, S.A.	16
539010	Mastercard	CREDICARD, S.A.	16
539011	Mastercard	CREDICARD, S.A.	16
539012	Mastercard	CREDICARD, S.A.	16
539013	Mastercard	CREDICARD, S.A.	16
539014	Mastercard	CREDICARD, S.A.	16
539016	Mastercard	CREDICARD, S.A.	16
539017	Mastercard	CREDICARD, S.A.	16
539018	Mastercard	CREDICARD, S.A.	16
539019	Mastercard	CREDICARD, S.A.	16
539020	Mastercard	CREDICARD, S.A.	16
539021	Mastercard	CREDICARD, S.A.	16
539022	Mastercard	CREDICARD, S.A.	16
539023	Mastercard	CREDICARD, S.A.	16
539024	Mastercard	CREDICARD, S.A.	16
539027	Mastercard	CREDICARD, S.A.	16
539028	Mastercard	CREDICARD, S.A.	16
539029	Mastercard	CREDICARD, S.A.	16
539030	Mastercard	CREDICARD, S.A.	16
539031	Mastercard	CREDICARD, S.A.	16
539032	Mastercard	BANCO DE CREDITO NACIONAL S.A.	16
539033	Mastercard	CREDICARD, S.A.	16
539038	Mastercard	BANCO BILBAO VIZCAYA ARGENTARIA BRASIL S.A.	16
539039	Mastercard	CREDICARD, S.A.	16
539040	Mastercard	CREDICARD, S.A.	16
539041	Mastercard	CREDICARD, S.A.	16
539044	Mastercard	CREDICARD, S.A.	16
539048	Mastercard	CREDICARD, S.A.	16
539050	Mastercard	CREDICARD, S.A.	16
539051	Mastercard	CREDICARD, S.A.	16
539055	Mastercard	CREDICARD, S.A.	16
539058	Mastercard	CREDICARD, S.A.	16
539059	Mastercard	BANCO ITAU S.A.	16
539060	Mastercard	CREDICARD, S.A.	16
539061	Mastercard	CREDICARD, S.A.	16
539062	Mastercard	CREDICARD, S.A.	16
539063	Mastercard	CREDICARD, S.A.	16
539064	Mastercard	CREDICARD, S.A.	16
539065	Mastercard	CREDICARD, S.A.	16
539066	Mastercard	CREDICARD, S.A.	16
539067	Mastercard	BANCO ITAU S.A.	16
539068	Mastercard	CREDICARD, S.A.	16
539069	Mastercard	CREDICARD, S.A.	16
539070	Mastercard	CREDICARD, S.A.	16
539071	Mastercard	CREDICARD, S.A.	16
539072	Mastercard	BANCO ITAU S.A.	16
539073	Mastercard	CREDICARD, S.A.	16
539074	Mastercard	CREDICARD, S.A.	16
539075	Mastercard	CREDICARD, S.A.	16
539076	Mastercard	CREDICARD, S.A.	16
539077	Mastercard	CREDICARD, S.A.	16
539078	Mastercard	CREDICARD, S.A.	16
539079	Mastercard	CREDICARD, S.A.	16
539080	Mastercard	CREDICARD, S.A.	16
539081	Mastercard	CREDICARD, S.A.	16
539082	Mastercard	CREDICARD, S.A.	16
539083	Mastercard	CREDICARD, S.A.	16
539084	Mastercard	CREDICARD, S.A.	16
539085	Mastercard	CREDICARD, S.A.	16
539086	Mastercard	CREDICARD, S.A.	16
539087	Mastercard	CREDICARD, S.A.	16
539088	Mastercard	BANCO ITAU S.A.	16
539089	Mastercard	CREDICARD, S.A.	16
539090	Mastercard	CREDICARD, S.A.	16
539091	Mastercard	CREDICARD, S.A.	16
539092	Mastercard	CREDICARD, S.A.	16
539093	Mastercard	CREDICARD, S.A.	16
539097	Mastercard	CREDICARD, S.A.	16
539098	Mastercard	CREDICARD, S.A.	16
539099	Mastercard	CREDICARD, S.A.	16
539364	Mastercard	BANK OF AMERICA, N.A.	16
539365	Mastercard	BANK OF AMERICA, N.A.	16
539600	Mastercard	CITIBANK USA, N.A.	16
539602	Mastercard	DUTRAC COMMUNITY CREDIT UNION	16
539603	Mastercard	CITIBANK USA, N.A.	16
539605	Mastercard	CREDOMATIC DEL ISTMO, S.A.	16
539606	Mastercard	CREDOMATIC DEL ISTMO, S.A.	16
539609	Mastercard	UNICREDITO ITALIANO	16
539610	Mastercard	CITIBANK USA, N.A.	16
539611	Mastercard	CITIBANK USA, N.A.	16
539612	Mastercard	BANCO DE BOGOTA S.A.	16
539614	Mastercard	HSBC BANK BRASIL S.A. - BANCO MULTIPLO	16
539615	Mastercard	GIRO CURACAO, N.V.	16
539618	Mastercard	JP MORGAN CHASE BANK, N.A.	16
539619	Mastercard	CAPITAL ONE BANK	16
539620	Mastercard	CITIBANK USA, N.A.	16
539640	Mastercard	CITIBANK USA, N.A.	16
539641	Mastercard	CITIBANK USA, N.A.	16
539642	Mastercard	CITIBANK USA, N.A.	16
539643	Mastercard	CITIBANK USA, N.A.	16
539644	Mastercard	CITIBANK USA, N.A.	16
539646	Mastercard	CITIBANK USA, N.A.	16
539647	Mastercard	CITIBANK USA, N.A.	16
539655	Mastercard	CITIBANK USA, N.A.	16
539656	Mastercard	CITIBANK USA, N.A.	16
539662	Mastercard	HSBC BANK USA, N.A.	16
539680	Mastercard	CITIBANK USA, N.A.	16
539681	Mastercard	CITIBANK USA, N.A.	16
539682	Mastercard	CITIBANK USA, N.A.	16
539700	Mastercard	CAPITAL ONE BANK	16
539810	Mastercard	CITIBANK USA, N.A.	16
539813	Mastercard	CITIBANK USA, N.A.	16
539820	Mastercard	CITIBANK USA, N.A.	16
539821	Mastercard	CITIBANK USA, N.A.	16
539822	Mastercard	CITIBANK USA, N.A.	16
539840	Mastercard	CITIBANK USA, N.A.	16
539841	Mastercard	CITIBANK USA, N.A.	16
539842	Mastercard	CITIBANK USA, N.A.	16
539843	Mastercard	CITIBANK USA, N.A.	16
539844	Mastercard	CITIBANK USA, N.A.	16
539846	Mastercard	CITIBANK USA, N.A.	16
539855	Mastercard	CITIBANK USA, N.A.	16
539856	Mastercard	CITIBANK USA, N.A.	16
539857	Mastercard	CITIBANK USA, N.A.	16
539858	Mastercard	CAPITAL ONE BANK	16
539860	Mastercard	CITIBANK USA, N.A.	16
539870	Mastercard	CITIBANK USA, N.A.	16
539871	Mastercard	CITIBANK USA, N.A.	16
539880	Mastercard	CITIBANK USA, N.A.	16
539882	Mastercard	CITIBANK USA, N.A.	16
539883	Mastercard	CITIBANK USA, N.A.	16
539900	Mastercard	ARGENCARD, S.A.	16
539901	Mastercard	ARGENCARD, S.A.	16
539902	Mastercard	ARGENCARD, S.A.	16
539903	Mastercard	ARGENCARD, S.A.	16
539904	Mastercard	ARGENCARD, S.A.	16
539905	Mastercard	ARGENCARD, S.A.	16
539906	Mastercard	ARGENCARD, S.A.	16
539907	Mastercard	ARGENCARD, S.A.	16
539908	Mastercard	ARGENCARD, S.A.	16
539909	Mastercard	ARGENCARD, S.A.	16
539910	Mastercard	ARGENCARD, S.A.	16
539911	Mastercard	ARGENCARD, S.A.	16
539912	Mastercard	ARGENCARD, S.A.	16
539913	Mastercard	ARGENCARD, S.A.	16
539914	Mastercard	ARGENCARD, S.A.	16
539915	Mastercard	ARGENCARD, S.A.	16
539916	Mastercard	ARGENCARD, S.A.	16
539917	Mastercard	ARGENCARD, S.A.	16
539918	Mastercard	ARGENCARD, S.A.	16
539919	Mastercard	ARGENCARD, S.A.	16
539964	Mastercard	CONSUM.IT S.P. A.	16
539968	Mastercard	EUROCARD OY	16
539969	Mastercard	TOPRAKBANK A.S.	16
540000	Mastercard	SAUDI AMERICAN BANK	16
540006	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540007	Mastercard	SOUTHERN BANK BERHAD	16
540009	Mastercard	BANCO PROVINCIAL S.A.C.A.	16
540010	Mastercard	KEYBANK N.A.	16
540011	Mastercard	BANCO NACIONAL DE BOLIVIA, S.A.	16
540012	Mastercard	OVERSEAS-CHINESE BANKING CORPORATION LIMITED	16
540013	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540014	Mastercard	FARMERS & MERCHANTS BANK OF LONG BEACH	16
540015	Mastercard	BANK OF AMERICA, N.A.	16
540016	Mastercard	WELLS FARGO BANK, N.A.	16
540017	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540018	Mastercard	HANG SENG BANK LIMITED	16
540019	Mastercard	BANCO DE VENEZUELA, S.A.C.A.	16
540020	Mastercard	BANCO SANTANDER	16
540021	Mastercard	BANK OF INDIA	16
540023	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540024	Mastercard	OYAK BANK A.S.	16
540025	Mastercard	OYAK BANK A.S.	16
540029	Mastercard	BANCO SANTANDER CENTRAL HISPANO, S.A.	16
540034	Mastercard	STANDARD CHARTERED BANK	16
540035	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540036	Mastercard	TURKIYE GARANTI BANKASI A.S.	16
540037	Mastercard	TURKIYE GARANTI BANKASI A.S.	16
540040	Mastercard	THAI MILITARY BANK PUBLIC COMPANY LIMITED	16
540041	Mastercard	HSBC BANK MALAYSIA BERHAD	16
540042	Mastercard	DEVELOPMENT BANK OF SINGAPORE LIMITED	16
540045	Mastercard	TURKIYE VAKIFLAR BANKASI T.A.O.	16
540046	Mastercard	TURKIYE VAKIFLAR BANKASI T.A.O.	16
540048	Mastercard	FIRST TENNESSEE BANK, N.A.	16
540054	Mastercard	EUROPAY LUXEMBOURG S.C.	16
540060	Mastercard	CONSORCIO CREDICARD, C.A.	16
540061	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540062	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540063	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540064	Mastercard	CHUNG SHING BANK	16
540066	Mastercard	AKBANK T.A.S.	16
540067	Mastercard	MALAYAN BANKING BERHAD	16
540068	Mastercard	MALAYAN BANKING BERHAD	16
540069	Mastercard	RHB BANK BERHAD	16
540071	Mastercard	BANK OF AMERICA, N.A.	16
540073	Mastercard	BANCA MORA, S.A.	16
540075	Mastercard	CONSORCIO CREDICARD, C.A.	16
540076	Mastercard	BANCO POPULAR DE PUERTO RICO	16
540079	Mastercard	BANK OF AMERICA, N.A.	16
540080	Mastercard	CHUNG SHING BANK	16
540082	Mastercard	VIJAYA BANK	16
540083	Mastercard	BANCO POPULAR DOMINICANO, C. POR A.	16
540084	Mastercard	BANCO CARACAS C.A.	16
540085	Mastercard	BANCO DEL CARIBE, C.A. BANCO UNIVERSAL	16
540086	Mastercard	BANCO DEL CARIBE, C.A. BANCO UNIVERSAL	16
540088	Mastercard	ADMINISTRADORA DE TARJETAS DE CREDITO, (A.T.C.), S.A.	16
540089	Mastercard	EUROPAY (SWITZERLAND) S.A.	16
540091	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540092	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540095	Mastercard	EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH	16
540096	Mastercard	EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH	16
540097	Mastercard	SOCIETE MONETIQUE-TUNISIE	16
540099	Mastercard	NATIONAL CITY BANK, KENTUCKY	16
540100	Mastercard	HFC BANK PLC	16
540102	Mastercard	EUROPAY FRANCE, S.A.	16
540103	Mastercard	EUROPAY FRANCE, S.A.	16
540104	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540105	Mastercard	BANCO SANTANDER BRASIL S.A.	16
540106	Mastercard	BANCO SANTANDER BRASIL S.A.	16
540111	Mastercard	EUROPAY FRANCE, S.A.	16
540112	Mastercard	CREDIT UNION CARD SERVICES, INC	16
540113	Mastercard	FULTON BANK	16
540115	Mastercard	POPULAR BANK CAYMAN LIMITED	16
540116	Mastercard	INTERNATIONAL BANK OF ASIA	16
540119	Mastercard	RHB BANK BERHAD	16
540120	Mastercard	CREDOMATIC DE CENTROAMERICA, S.A.	16
540121	Mastercard	INTERBANK ARUBA, N.V.	16
540122	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540126	Mastercard	BANK OF AMERICA, N.A.	16
540127	Mastercard	CITIBANK USA, N.A., PHILIPPINES	16
540128	Mastercard	CENTRAL BANK OF INDIA	16
540129	Mastercard	YAPI VE KREDI BANKASI A.S.	16
540130	Mastercard	T.C. ZIRAAT BANKASI	16
540131	Mastercard	BANCO CARACAS C.A.	16
540132	Mastercard	BANCO DEL CARIBE, C.A. BANCO UNIVERSAL	16
540133	Mastercard	CONSORCIO CREDICARD, C.A.	16
540134	Mastercard	T.C. ZIRAAT BANKASI	16
540135	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540136	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540137	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540138	Mastercard	FIFTH THIRD PROCESSING SOLUTIONS, INC	16
540139	Mastercard	UNIBANCA, BANCO UNIVERSAL, C.A.	16
540140	Mastercard	UNIBANCA, BANCO UNIVERSAL, C.A.	16
540141	Mastercard	UNIBANCA, BANCO UNIVERSAL, C.A.	16
540142	Mastercard	BANCO DE VENEZUELA, S.A.C.A.	16
540143	Mastercard	BANCO DE VENEZUELA, S.A.C.A.	16
540144	Mastercard	BANCO DE VENEZUELA, S.A.C.A.	16
540145	Mastercard	BANCO DE VENEZUELA, S.A.C.A.	16
540146	Mastercard	BANK OF AMERICA, N.A.	16
540147	Mastercard	BARCLAYS BANK PLC	16
540152	Mastercard	THE GOVERNOR & COMPANY OF THE BANK OF SCOTLAND	16
540153	Mastercard	THE GOVERNOR & COMPANY OF THE BANK OF SCOTLAND	16
540154	Mastercard	OVERSEAS UNION BANK LIMITED	16
540157	Mastercard	MANHATTAN CARD COMPANY LIMITED	16
540158	Mastercard	PRIMER BANCO DEL ISTMO, S.A.	16
540159	Mastercard	HSBC BANK USA, N.A.	16
540160	Mastercard	PT. BANK INTERNASIONAL INDONESIA	16
540162	Mastercard	BANK OF AMERICA, N.A.	16
540163	Mastercard	FIRST NATIONAL BANK OF OMAHA	16
540165	Mastercard	CITIBANK USA, N.A.	16
540166	Mastercard	CREDITO, S.A.	16
540167	Mastercard	UNIBANCA, BANCO UNIVERSAL, C.A.	16
540168	Mastercard	JP MORGAN CHASE BANK, N.A.	16
540169	Mastercard	SOUTHLAND BANK OF DOTHAN	16
540170	Mastercard	BANK OF AMERICA, N.A.	16
540170	Mastercard	FIRST ATLANTIC FEDERAL CREDIT UNION	16
540171	Mastercard	EUROPAY ICELAND KREDITKORT HF	16
540174	Mastercard	PT. LIPPOBANK	16
540175	Mastercard	CITIBANK USA, N.A.	16
540176	Mastercard	PNC BANK, N.A.	16
540177	Mastercard	WELLS FARGO FINANCIAL BANK	16
540178	Mastercard	SOCIETE GENERALE HAITIENNE DE CARTES DE CREDIT S.A.	16
540179	Mastercard	RBTT BANK JAMAICA LIMITED	16
540180	Mastercard	BANGKOK METROPOLITAN BANK PUBLIC COMPANY LIMITED	16
540181	Mastercard	AWAGIN CARD CO., LTD.	16
